bootstrap,AFL_f1_12lead,AFL_f1_II_V1,delta
666,0.8775834658187599,0.9013605442176871,0.023777078398927176
667,0.887719298245614,0.9064220183486239,0.018702720103009884
668,0.8794788273615635,0.8939130434782608,0.014434216116697374
669,0.9065420560747663,0.9111842105263158,0.004642154451549474
670,0.8948247078464107,0.9144851657940664,0.019660457947655696
671,0.8710217755443886,0.8978102189781022,0.02678844343371356
672,0.9117174959871589,0.9121621621621622,0.0004446661750032721
673,0.8888888888888888,0.8732876712328768,-0.015601217656012079
674,0.8739770867430442,0.8961937716262975,0.022216684883253346
675,0.8771331058020477,0.9045936395759717,0.02746053377392399
676,0.8777219430485762,0.8793103448275862,0.0015884017790099847
677,0.8917609046849758,0.9157894736842105,0.024028568999234667
678,0.8724137931034482,0.8884826325411335,0.016068839437685223
679,0.8888888888888888,0.8942807625649913,0.005391873676102499
680,0.8793388429752066,0.8896797153024911,0.010340872327284534
681,0.8954248366013072,0.8862068965517241,-0.009217940049583095
682,0.8656716417910447,0.8850174216027874,0.01934577981174268
683,0.8892355694227769,0.911864406779661,0.022628837356884035
684,0.9084967320261438,0.9035532994923858,-0.004943432533757952
685,0.902027027027027,0.9201388888888888,0.018111861861861867
686,0.9183673469387755,0.9173989455184535,-0.0009684014203220626
687,0.8909952606635071,0.9026845637583892,0.011689303094882142
688,0.8956661316211878,0.898989898989899,0.0033237673687112057
689,0.8745644599303136,0.8838095238095238,0.009245063879210202
690,0.9027113237639554,0.8870431893687708,-0.015668134395184552
691,0.9004893964110929,0.9112627986348123,0.010773402223719364
692,0.9064976228209192,0.9048414023372288,-0.001656220483690407
693,0.8990228013029316,0.9251700680272109,0.02614726672427936
694,0.9003215434083601,0.918918918918919,0.018597375510558845
695,0.8903878583473862,0.8842832469775475,-0.006104611369838753
696,0.8949919224555735,0.898989898989899,0.0039979765343255425
697,0.9079365079365079,0.9194630872483222,0.011526579311814222
698,0.8900169204737732,0.9120287253141831,0.022011804840409877
699,0.9053627760252366,0.8958677685950414,-0.009495007430195268
700,0.8713178294573644,0.8852459016393442,0.01392807218197989
701,0.8966613672496025,0.898989898989899,0.002328531740296458
702,0.9093799682034976,0.9093959731543624,1.600495086473419e-05
703,0.8666666666666667,0.8872727272727273,0.020606060606060628
704,0.8764415156507414,0.8790035587188612,0.0025620430681198014
705,0.9108589951377634,0.9129720853858785,0.0021130902481151237
706,0.8797364085667215,0.8862068965517241,0.006470487985002604
707,0.896124031007752,0.9018302828618968,0.0057062518541448615
708,0.8691099476439791,0.8827838827838828,0.01367393513990367
709,0.9028213166144201,0.9042904290429042,0.0014691124284841317
710,0.8944881889763779,0.9078726968174204,0.013384507841042503
711,0.8809135399673735,0.899488926746167,0.018575386778793446
712,0.8721311475409836,0.8939130434782608,0.021781895937277196
713,0.8936170212765957,0.8856624319419237,-0.007954589334671969
714,0.9102990033222591,0.9112627986348123,0.0009637953125531951
715,0.9062003179650239,0.8963210702341137,-0.009879247730910201
716,0.8849840255591054,0.903448275862069,0.018464250302963614
717,0.8802698145025295,0.902229845626072,0.0219600311235425
718,0.8888888888888888,0.9081803005008348,0.01929141161194592
719,0.889967637540453,0.9052287581699346,0.015261120629481595
720,0.8928571428571429,0.8809523809523809,-0.011904761904761973
721,0.886435331230284,0.9147540983606557,0.028318767130371736
722,0.8868217054263566,0.8975609756097561,0.010739270183399485
723,0.9152542372881356,0.8942307692307693,-0.021023468057366324
724,0.8911222780569514,0.9024390243902439,0.011316746333292493
725,0.8787346221441125,0.896551724137931,0.017817101993818585
726,0.8851351351351351,0.8812949640287769,-0.003840171106358148
727,0.8842832469775475,0.8848920863309353,0.0006088393533878467
728,0.8870151770657673,0.91005291005291,0.023037732987142734
729,0.8925619834710744,0.910958904109589,0.018396920638514613
730,0.8949919224555735,0.912751677852349,0.017759755396775545
731,0.8930817610062893,0.9161073825503355,0.023025621544046193
732,0.9028006589785832,0.9220338983050848,0.01923323932650156
733,0.8950819672131147,0.9217687074829932,0.026686740269878495
734,0.909952606635071,0.9315525876460768,0.021599981011005798
735,0.8870151770657673,0.900709219858156,0.013694042792388728
736,0.8734835355285961,0.8872458410351202,0.01376230550652402
737,0.8846761453396524,0.902027027027027,0.01735088168737453
738,0.89,0.8838821490467937,-0.006117850953206272
739,0.8948247078464107,0.900355871886121,0.0055311640397103234
740,0.8948948948948949,0.9157392686804452,0.020844373785550263
741,0.9047619047619048,0.9078260869565218,0.0030641821946170156
742,0.8831168831168831,0.9050847457627119,0.02196786264582884
743,0.8939641109298532,0.8651488616462347,-0.02881524928361845
744,0.8935483870967742,0.9146757679180887,0.02112738082131449
745,0.8803827751196173,0.8791946308724832,-0.001188144247134093
746,0.9088,0.9141914191419142,0.0053914191419141
747,0.8938906752411575,0.9210526315789473,0.02716195633778984
748,0.8741721854304636,0.9036777583187391,0.02950557288827549
749,0.8585858585858586,0.8833922261484098,0.02480636756255128
750,0.9087779690189329,0.8960573476702509,-0.012720621348682015
751,0.8936170212765957,0.8756388415672913,-0.017978179709304376
752,0.9027113237639554,0.9217687074829932,0.019057383719037868
753,0.8533333333333334,0.8712522045855379,0.017918871252204482
754,0.8972602739726028,0.9064748201438849,0.009214546171282145
755,0.8968903436988543,0.9100346020761245,0.01314425837727018
756,0.8962108731466227,0.9097222222222222,0.013511349075599477
757,0.87893864013267,0.8765217391304347,-0.002416901002235239
758,0.9072164948453608,0.9039145907473309,-0.003301904098029884
759,0.9048414023372288,0.896551724137931,-0.008289678199297712
760,0.8797364085667215,0.8911917098445595,0.011455301277838004
761,0.8932038834951457,0.9053356282271945,0.01213174473204881
762,0.8881118881118881,0.8901098901098901,0.0019980019980019303
763,0.8980891719745223,0.8960817717206133,-0.0020074002539089975
764,0.8962264150943396,0.9118136439267887,0.015587228832449007
765,0.8811188811188811,0.8990825688073395,0.017963687688458352
766,0.8857142857142857,0.907563025210084,0.021848739495798353
767,0.8918032786885246,0.9003436426116839,0.008540363923159267
768,0.8576388888888888,0.8716094032549728,0.013970514366083986
769,0.8896551724137931,0.9135802469135802,0.02392507449978709
770,0.8778135048231511,0.9170896785109983,0.03927617368784719
771,0.8730650154798761,0.8943089430894309,0.021243927609554736
772,0.8939641109298532,0.918825561312608,0.02486145038275478
773,0.8881889763779528,0.909688013136289,0.0214990367583362
774,0.9111842105263158,0.9026845637583892,-0.008499646767926583
775,0.88379705400982,0.8779661016949153,-0.005830952314904714
776,0.8793388429752066,0.8837209302325582,0.0043820872573515635
777,0.8936170212765957,0.8987993138936535,0.0051822926170578265
778,0.8825622775800712,0.9216417910447762,0.03907951346470495
779,0.8947368421052632,0.8987993138936535,0.004062471788390365
780,0.8714524207011686,0.8556701030927835,-0.01578231760838511
781,0.8773109243697479,0.875886524822695,-0.001424399547052868
782,0.8849840255591054,0.9021558872305141,0.017171861671408717
783,0.9117647058823529,0.9121621621621622,0.0003974562798092496
784,0.895330112721417,0.9037800687285223,0.008449956007105297
785,0.91,0.8919382504288165,-0.01806174957118356
786,0.8717105263157895,0.9078498293515358,0.036139303035746306
787,0.864,0.8858131487889274,0.021813148788927372
788,0.8881469115191987,0.8996539792387543,0.011507067719555675
789,0.896551724137931,0.9222972972972973,0.02574557315936621
790,0.9025974025974026,0.9094076655052264,0.0068102629078238275
791,0.9081632653061225,0.9075342465753424,-0.0006290187307800288
792,0.8981636060100167,0.9135802469135802,0.015416640903563539
793,0.8733333333333333,0.9,0.026666666666666727
794,0.898989898989899,0.9109947643979057,0.012004865408006715
795,0.8986486486486487,0.8838028169014085,-0.01484583174724019
796,0.915702479338843,0.9055944055944056,-0.01010807374443734
797,0.8998410174880763,0.9024793388429752,0.0026383213548988316
798,0.9049180327868852,0.9075043630017452,0.0025863302148599887
799,0.886435331230284,0.899505766062603,0.013070434832319067
800,0.8663282571912013,0.8839779005524862,0.017649643361284828
801,0.9064516129032258,0.9006849315068494,-0.005766681396376483
802,0.9067103109656302,0.9212730318257957,0.014562720860165523
803,0.9073170731707317,0.9168081494057725,0.009491076235040752
804,0.8708609271523179,0.9014084507042254,0.030547523551907485
805,0.8973509933774835,0.9018932874354562,0.0045422940579726845
806,0.9090909090909091,0.9178571428571428,0.008766233766233755
807,0.9010989010989011,0.899505766062603,-0.001593135036298099
808,0.9003322259136213,0.9178082191780822,0.01747599326446092
809,0.9,0.8956228956228957,-0.004377104377104368
810,0.8826446280991735,0.887719298245614,0.005074670146440474
811,0.89,0.8904847396768402,0.0004847396768401513
812,0.8752136752136752,0.8985507246376812,0.02333704942400594
813,0.8881469115191987,0.887719298245614,-0.0004276132735846483
814,0.9042386185243328,0.9176470588235294,0.013408440299196522
815,0.8768971332209107,0.896551724137931,0.019654590917020376
816,0.8852459016393442,0.9157894736842105,0.03054357204486624
817,0.9196850393700787,0.9240710823909531,0.0043860430208744194
818,0.9084745762711864,0.903114186851211,-0.005360389419975409
819,0.8917609046849758,0.9016949152542373,0.009934010569261464
820,0.8976897689768977,0.9027777777777778,0.005088008800880117
821,0.9024390243902439,0.9034608378870674,0.0010218134968235093
822,0.8776508972267537,0.872852233676976,-0.00479866354977776
823,0.891846921797005,0.9138840070298769,0.022037085232871956
824,0.8976377952755905,0.922824302134647,0.025186506859056434
825,0.8604651162790697,0.892416225749559,0.03195110947048929
826,0.898876404494382,0.9006849315068494,0.0018085270124673647
827,0.8803986710963455,0.8888888888888888,0.00849021779254333
828,0.8858131487889274,0.8901098901098901,0.004296741320962694
829,0.888135593220339,0.907103825136612,0.01896823191627306
830,0.8914473684210527,0.90625,0.014802631578947345
831,0.8903436988543372,0.8769497400346621,-0.01339395881967509
832,0.9025487256371814,0.915625,0.013076274362818663
833,0.9065420560747663,0.9181380417335474,0.01159598565878106
834,0.8885017421602788,0.8917431192660551,0.003241377105776322
835,0.8911222780569514,0.9017543859649123,0.010632107907960875
836,0.9082426127527217,0.9184,0.010157387247278327
837,0.8910891089108911,0.89419795221843,0.003108843307538911
838,0.8973966309341501,0.9116719242902208,0.014275293356070695
839,0.8797364085667215,0.9078014184397163,0.02806500987299476
840,0.8915254237288136,0.9084380610412927,0.01691263731247905
841,0.8972602739726028,0.8754325259515571,-0.0218277480210457
842,0.887459807073955,0.8974789915966387,0.010019184522683688
843,0.8745762711864407,0.896551724137931,0.021975452951490393
844,0.8796147672552167,0.8900169204737732,0.010402153218556531
845,0.9032258064516129,0.9100346020761245,0.006808795624511643
846,0.87893864013267,0.9036777583187391,0.02473911818606911
847,0.8992,0.8949152542372881,-0.004284745762711872
848,0.909688013136289,0.9121621621621622,0.0024741490258731735
849,0.875,0.8991150442477877,0.024115044247787654
850,0.8888888888888888,0.8865619546247818,-0.0023269342641070168
851,0.8821656050955414,0.8730434782608696,-0.00912212683467184
852,0.9041095890410958,0.9255663430420712,0.021456754000975353
853,0.8986928104575164,0.8764805414551607,-0.022212269002355622
854,0.900163666121113,0.8964346349745331,-0.003729031146579853
855,0.9004739336492891,0.9195402298850575,0.019066296235768387
856,0.863013698630137,0.8851851851851852,0.022171486555048192
857,0.8870703764320785,0.9056603773584906,0.018590000926412054
858,0.9044585987261147,0.9203252032520325,0.015866604525917816
859,0.8985024958402662,0.9122807017543859,0.013778205914119712
860,0.8735632183908046,0.9071428571428571,0.0335796387520525
861,0.9216,0.9046052631578947,-0.016994736842105285
862,0.9175738724727839,0.9146537842190016,-0.002920088253782316
863,0.8735244519392917,0.8840579710144928,0.010533519075201059
864,0.9094017094017094,0.9236234458259325,0.014221736424223086
865,0.8990228013029316,0.9006622516556292,0.0016394503526976356
866,0.889589905362776,0.919732441471572,0.030142536108795914
867,0.8955223880597015,0.900523560209424,0.00500117214972251
868,0.8921095008051529,0.9060402684563759,0.01393076765122292
869,0.8870151770657673,0.8932384341637011,0.00622325709793381
870,0.890728476821192,0.906896551724138,0.016168074902945917
871,0.8954248366013072,0.9134125636672326,0.01798772706592533
872,0.8760330578512396,0.9001751313485113,0.02414207349727171
873,0.893353941267388,0.8985024958402662,0.005148554572878217
874,0.8931419457735247,0.8896210873146623,-0.003520858458862408
875,0.8950617283950617,0.9225589225589226,0.027497194163860872
876,0.9028006589785832,0.9112227805695142,0.008422121590931031
877,0.8814691151919867,0.8884955752212389,0.007026460029252224
878,0.8862068965517241,0.8954128440366973,0.009205947484973165
879,0.8841059602649006,0.8734835355285961,-0.010622424736304481
880,0.8816855753646677,0.9072164948453608,0.02553091948069308
881,0.8914473684210527,0.8998242530755711,0.008376884654518468
882,0.888135593220339,0.8946459412780656,0.006510348057726656
883,0.9163987138263665,0.9194630872483222,0.003064373421955646
884,0.8835616438356164,0.8805704099821747,-0.0029912338534416882
885,0.9036334913112164,0.9021558872305141,-0.0014776040807022994
886,0.8979591836734694,0.8971631205673759,-0.0007960631060934809
887,0.9085072231139647,0.9267461669505963,0.018238943836631605
888,0.9093851132686084,0.9292929292929293,0.0199078160243209
889,0.9049919484702094,0.9063545150501672,0.0013625665799578135
890,0.903125,0.9271523178807947,0.024027317880794707
891,0.8781302170283807,0.8872987477638641,0.009168530735483404
892,0.9123376623376623,0.9026845637583892,-0.0096530985792731
893,0.8803827751196173,0.8899835796387521,0.009600804519134809
894,0.8932038834951457,0.9087837837837838,0.015579900288638093
895,0.9039039039039038,0.9122257053291536,0.008321801425249742
896,0.8542713567839196,0.8841354723707665,0.029864115586846873
897,0.897196261682243,0.9007874015748032,0.0035911398925602134
898,0.8922558922558923,0.9035714285714286,0.011315536315536279
899,0.8860759493670886,0.8955223880597015,0.009446438692612968
900,0.8896321070234113,0.8850771869639794,-0.004554920059431922
901,0.8995363214837713,0.899505766062603,-3.0555421168254604e-05
902,0.8998459167950693,0.8913738019169329,-0.008472114878136372
903,0.8866995073891626,0.8812392426850258,-0.005460264704136741
904,0.8978328173374613,0.9019607843137255,0.0041279669762641635
905,0.8743882544861338,0.8858131487889274,0.011424894302793587
906,0.9129032258064517,0.9331046312178388,0.020201405411387152
907,0.8903878583473862,0.9084507042253521,0.018062845877965916
908,0.8938906752411575,0.898989898989899,0.005099223748741499
909,0.8809523809523809,0.9035714285714286,0.02261904761904765
910,0.8977469670710572,0.9128787878787878,0.015131820807730678
911,0.890728476821192,0.9050086355785838,0.014280158757391748
912,0.8852459016393442,0.896551724137931,0.011305822498586804
913,0.8600337268128162,0.8647686832740213,0.004734956461205142
914,0.8972267536704731,0.903448275862069,0.006221522191595885
915,0.8835616438356164,0.855595667870036,-0.02796597596558037
916,0.8954248366013072,0.8896551724137931,-0.005769664187514123
917,0.9006211180124224,0.9357495881383855,0.035128470125963096
918,0.8881469115191987,0.8862478777589134,-0.001899033760285218
919,0.874806800618238,0.9042904290429042,0.02948362842466623
920,0.8731942215088283,0.8892561983471075,0.016061976838279146
921,0.8782051282051282,0.8974789915966387,0.019273863391510493
922,0.861244019138756,0.9013605442176871,0.04011652507893104
923,0.9115646258503401,0.8787346221441125,-0.032830003706227684
924,0.898360655737705,0.9187279151943463,0.020367259456641307
925,0.8782051282051282,0.8940397350993378,0.01583460689420957
926,0.8870703764320785,0.8970331588132635,0.009962782381184976
927,0.9040247678018576,0.8885298869143781,-0.015494880887479523
928,0.9029126213592233,0.8930390492359932,-0.009873572123230145
929,0.9008403361344538,0.9097222222222222,0.00888188608776841
930,0.8943089430894309,0.9131944444444444,0.018885501355013545
931,0.8731884057971014,0.8905660377358491,0.01737763193874764
932,0.900163666121113,0.9128919860627178,0.012728319941604838
933,0.8973509933774835,0.8900343642611683,-0.007316629116315143
934,0.8768472906403941,0.891156462585034,0.014309171944639876
935,0.889937106918239,0.8968903436988543,0.006953236780615324
936,0.8885135135135135,0.8936936936936937,0.005180180180180183
937,0.9081632653061225,0.9006849315068494,-0.007478333799273096
938,0.8986486486486487,0.9094138543516874,0.010765205703038738
939,0.9131121642969984,0.9075907590759076,-0.005521405221090792
940,0.9088050314465409,0.91,0.0011949685534591303
941,0.8903654485049833,0.9040139616055847,0.013648513100601334
942,0.8878357030015798,0.9021558872305141,0.01432018422893433
943,0.9272151898734177,0.9259259259259259,-0.0012892639474917367
944,0.8906497622820919,0.8877887788778878,-0.0028609834042041538
945,0.8884955752212389,0.8938547486033519,0.005359173382113003
946,0.8754448398576512,0.8838951310861424,0.008450291228491169
947,0.9052287581699346,0.9262435677530018,0.021014809583067118
948,0.891846921797005,0.9042553191489362,0.012408397351931222
949,0.9107981220657277,0.9132569558101473,0.002458833744419575
950,0.8985507246376812,0.9032258064516129,0.004675081813931725
951,0.9059561128526645,0.9057851239669421,-0.00017098888572242288
952,0.8756218905472637,0.8908450704225352,0.015223179875271553
953,0.8828522920203735,0.9009009009009009,0.018048608880527395
954,0.8609715242881072,0.8880994671403197,0.02712794285221254
955,0.9051580698835274,0.9032258064516129,-0.0019322634319145493
956,0.8945686900958466,0.9187396351575456,0.024170945061699034
957,0.8576271186440678,0.9058614564831261,0.04823433783905828
958,0.8896551724137931,0.8976660682226212,0.008010895808828078
959,0.90625,0.9018181818181819,-0.004431818181818148
960,0.875,0.9014084507042254,0.026408450704225372
961,0.8917609046849758,0.9146757679180887,0.02291486323311287
962,0.8934817170111288,0.9230769230769231,0.029595206065794355
963,0.8911917098445595,0.8738898756660746,-0.017301834178484965
964,0.9152,0.9069373942470389,-0.008262605752961116
965,0.8811881188118812,0.8838028169014085,0.002614698089527301
966,0.8716216216216216,0.9133574007220217,0.04173577910040005
967,0.9007874015748032,0.9049180327868852,0.004130631212082014
968,0.8754098360655738,0.863481228668942,-0.011928607396631818
969,0.8888888888888888,0.8966725043782837,0.0077836154893948795
970,0.8998459167950693,0.8964401294498382,-0.003405787345231115
971,0.9063545150501672,0.9128919860627178,0.006537471012550644
972,0.8964346349745331,0.9122807017543859,0.015846066779852785
973,0.8849840255591054,0.8974789915966387,0.012494966037533306
974,0.8986384266263238,0.928,0.029361573373676286
975,0.8795986622073578,0.8958333333333334,0.01623467112597554
976,0.8875,0.896551724137931,0.009051724137931094
977,0.9303135888501742,0.9042553191489362,-0.026058269701238035
978,0.8963317384370016,0.9129720853858785,0.01664034694887684
979,0.886986301369863,0.9055258467023173,0.018539545332454277
980,0.8921568627450981,0.8839590443686007,-0.008197818376497357
981,0.8948194662480377,0.9073482428115016,0.012528776563463961
982,0.901453957996769,0.9018302828618968,0.0003763248651278417
983,0.8938193343898574,0.8948247078464107,0.0010053734565532713
984,0.8924558587479936,0.8956228956228957,0.0031670368749020517
985,0.9017713365539453,0.8941176470588236,-0.007653689495121685
986,0.8955696202531646,0.8903878583473862,-0.005181761905778348
987,0.8743545611015491,0.8772563176895307,0.002901756587981641
988,0.8962264150943396,0.8985507246376812,0.0023243095433415073
989,0.9033280507131537,0.9261083743842364,0.022780323671082736
990,0.8932676518883416,0.899488926746167,0.006221274857825421
991,0.8731466227347611,0.8873239436619719,0.014177320927210801
992,0.8758389261744967,0.8900709219858156,0.014231995811318954
993,0.8844221105527639,0.9017543859649123,0.017332275412148435
994,0.8657243816254417,0.8893058161350844,0.023581434509642674
995,0.8764805414551607,0.8896797153024911,0.013199173847330381
996,0.9025641025641026,0.911070780399274,0.00850667783517145
997,0.881619937694704,0.9025974025974026,0.020977464902698584
998,0.9167974882260597,0.8935483870967742,-0.023249101129285465
999,0.889267461669506,0.8829787234042553,-0.006288738265250671
